ID Pedido;ID Produto;Quantidade;ID Veículo;Status do pedido;Data da compra;Data de entrega;Data previsão;Latitude;Longitude;UF da entrega
239;28;5;11;Entregue;3/8/21 14:31;26/03/2021 14:31;28/03/2021 14:31;-22.19;-48.79;SP
240;51;6;10;Entregue;3/8/21 14:48;11/03/2021 14:48;27/03/2021 14:48;-8.38;-37.86;PE
241;34;7;14;Entregue;3/8/21 15:02;25/03/2021 15:02;28/03/2021 15:02;-22.19;-48.79;SP
242;10;4;40;Entregue;3/8/21 15:36;21/03/2021 15:36;26/03/2021 15:36;-30.17;-53.5;RS
243;14;5;10;Entregue;3/8/21 15:42;22/03/2021 15:42;24/03/2021 15:42;-22.19;-48.79;SP
244;63;6;37;Entregue;3/8/21 15:47;26/03/2021 15:47;24/03/2021 15:47;-20.51;-54.54;MS
245;65;7;28;Entregue;3/8/21 16:02;11/03/2021 16:02;26/03/2021 16:02;-27.45;-50.95;SC
246;7;7;33;Entregue;3/8/21 17:43;16/03/2021 17:43;24/03/2021 17:43;-22.19;-48.79;SP
247;63;9;21;Entregue;3/8/21 17:43;14/03/2021 17:43;25/03/2021 17:43;-15.98;-49.86;GO
248;39;8;21;Entregue;3/8/21 18:39;15/03/2021 18:39;28/03/2021 18:39;-5.42;-45.44;MA
249;5;2;3;Entregue;3/8/21 18:45;12/03/2021 18:45;26/03/2021 18:45;-22.25;-42.66;RJ
250;38;7;19;Entregue;3/8/21 20:02;20/03/2021 20:02;28/03/2021 20:02;-6.6;-42.28;PI
251;2;1;5;Entregue;3/8/21 20:16;15/03/2021 20:16;25/03/2021 20:16;-9.46;-48.26;TO
252;66;4;23;Entregue;3/8/21 20:17;12/03/2021 20:17;28/03/2021 20:17;-22.25;-42.66;RJ
253;20;4;16;Entregue;3/8/21 20:28;20/03/2021 20:28;27/03/2021 20:28;-24.89;-51.55;PR
254;63;6;10;Entregue;3/8/21 21:04;16/03/2021 21:04;25/03/2021 21:04;-18.1;-44.38;MG
255;18;9;31;Entregue;3/8/21 21:12;26/03/2021 21:12;28/03/2021 21:12;-5.42;-45.44;MA
256;3;8;16;Entregue;3/8/21 21:37;15/03/2021 21:37;25/03/2021 21:37;-22.19;-48.79;SP
257;25;10;9;Entregue;3/8/21 21:58;26/03/2021 21:58;25/03/2021 21:58;-15.98;-49.86;GO
258;16;3;10;Entregue;3/8/21 22:06;12/03/2021 22:06;28/03/2021 22:06;-30.17;-53.5;RS
259;50;1;9;Entregue;3/8/21 22:11;27/03/2021 22:11;28/03/2021 22:11;1.41;-51.77;AP
260;34;9;35;Entregue;3/8/21 22:34;18/03/2021 22:34;24/03/2021 22:34;-10.83;-63.34;RO
261;37;8;12;Entregue;3/8/21 22:41;16/03/2021 22:41;25/03/2021 22:41;-22.19;-48.79;SP
262;53;7;29;Entregue;3/8/21 23:46;16/03/2021 23:46;26/03/2021 23:46;-22.25;-42.66;RJ
263;26;5;3;Entregue;3/9/21 0:56;28/03/2021 00:56;28/03/2021 00:56;-22.25;-42.66;RJ
264;39;4;21;Entregue;3/9/21 10:34;12/03/2021 10:34;28/03/2021 10:34;-15.83;-47.86;DF
265;46;1;4;Entregue;3/9/21 11:23;15/03/2021 11:23;27/03/2021 11:23;-5.2;-39.53;CE
266;28;5;12;Entregue;3/9/21 11:33;23/03/2021 11:33;27/03/2021 11:33;-9.46;-48.26;TO
267;66;4;20;Entregue;3/9/21 11:43;15/03/2021 11:43;28/03/2021 11:43;-3.79;-52.48;PA
268;60;3;26;Entregue;3/9/21 12:13;13/03/2021 12:13;27/03/2021 12:13;-5.2;-39.53;CE
269;2;2;6;Entregue;3/9/21 12:34;15/03/2021 12:34;24/03/2021 12:34;-22.25;-42.66;RJ
270;2;2;16;Entregue;3/9/21 12:43;22/03/2021 12:43;26/03/2021 12:43;-22.25;-42.66;RJ
271;42;6;8;Entregue;3/9/21 12:46;20/03/2021 12:46;26/03/2021 12:46;-15.98;-49.86;GO
272;51;1;16;Entregue;3/9/21 13:31;25/03/2021 13:31;26/03/2021 13:31;-27.45;-50.95;SC
273;1;4;30;Entregue;3/9/21 13:57;14/03/2021 13:57;27/03/2021 13:57;-15.98;-49.86;GO
274;54;1;12;Entregue;3/9/21 15:10;25/03/2021 15:10;26/03/2021 15:10;1.41;-51.77;AP
275;26;4;19;Entregue;3/9/21 15:39;17/03/2021 15:39;24/03/2021 15:39;-12.64;-55.42;MT
276;65;7;5;Entregue;3/9/21 22:31;14/03/2021 22:31;28/03/2021 22:31;-19.19;-40.34;ES
277;52;1;8;Entregue;3/9/21 22:34;15/03/2021 22:34;25/03/2021 22:34;-9.62;-36.82;AL
278;1;8;3;Entregue;3/9/21 22:36;23/03/2021 22:36;27/03/2021 22:36;-10.57;-37.45;SE
279;66;8;27;Entregue;3/9/21 22:36;18/03/2021 22:36;27/03/2021 22:36;-22.19;-48.79;SP
280;48;7;19;Entregue;3/9/21 22:36;25/03/2021 22:36;28/03/2021 22:36;-22.19;-48.79;SP
281;40;9;7;Entregue;3/9/21 22:38;23/03/2021 22:38;26/03/2021 22:38;1.41;-51.77;AP
282;59;9;24;Entregue;3/9/21 22:38;14/03/2021 22:38;25/03/2021 22:38;-19.19;-40.34;ES
283;66;1;25;Entregue;3/9/21 22:42;21/03/2021 22:42;28/03/2021 22:42;-8.77;-70.55;AC
284;1;6;20;Entregue;3/9/21 22:44;19/03/2021 22:44;24/03/2021 22:44;1.99;-61.33;RR
285;4;2;18;Entregue;3/9/21 23:25;25/03/2021 23:25;27/03/2021 23:25;-22.25;-42.66;RJ
286;15;10;29;Entregue;3/9/21 23:38;22/03/2021 23:38;28/03/2021 23:38;-19.19;-40.34;ES
287;55;1;18;Entregue;3/9/21 23:50;16/03/2021 23:50;27/03/2021 23:50;-22.19;-48.79;SP
288;17;2;12;Entregue;3/9/21 23:55;16/03/2021 23:55;29/03/2021 23:55;-22.25;-42.66;RJ
289;44;3;7;Entregue;3/10/21 0:01;24/03/2021 00:01;29/03/2021 00:01;-22.25;-42.66;RJ
290;24;8;16;Entregue;3/10/21 2:17;17/03/2021 02:17;26/03/2021 02:17;-9.46;-48.26;TO
291;53;4;5;Entregue;3/10/21 4:31;30/03/2021 04:31;29/03/2021 04:31;-22.19;-48.79;SP
292;40;7;28;Entregue;3/10/21 4:49;27/03/2021 04:49;27/03/2021 04:49;-24.89;-51.55;PR
293;57;8;14;Entregue;3/10/21 7:03;15/03/2021 07:03;25/03/2021 07:03;-22.25;-42.66;RJ
294;10;9;3;Entregue;3/10/21 7:53;23/03/2021 07:53;25/03/2021 07:53;-5.81;-36.59;RN
295;8;5;2;Entregue;3/10/21 8:36;29/03/2021 08:36;25/03/2021 08:36;-22.19;-48.79;SP
296;61;10;31;Entregue;3/10/21 9:23;28/03/2021 09:23;27/03/2021 09:23;-18.1;-44.38;MG
297;14;10;12;Entregue;3/10/21 9:51;19/03/2021 09:51;28/03/2021 09:51;-22.25;-42.66;RJ
298;8;2;29;Entregue;3/10/21 9:57;15/03/2021 09:57;30/03/2021 09:57;-27.45;-50.95;SC
299;21;8;20;Entregue;3/10/21 9:59;26/03/2021 09:59;30/03/2021 09:59;-13.29;-41.71;BA
300;5;7;20;Entregue;3/10/21 10:20;13/03/2021 10:20;28/03/2021 10:20;-10.57;-37.45;SE
301;34;10;7;Entregue;3/10/21 10:22;23/03/2021 10:22;28/03/2021 10:22;-22.25;-42.66;RJ
302;53;7;36;Entregue;3/10/21 10:28;24/03/2021 10:28;30/03/2021 10:28;-22.25;-42.66;RJ
303;66;10;35;Entregue;3/10/21 10:49;19/03/2021 10:49;30/03/2021 10:49;-5.2;-39.53;CE
304;65;7;1;Entregue;3/10/21 11:08;29/03/2021 11:08;25/03/2021 11:08;-5.42;-45.44;MA
305;29;8;31;Entregue;3/10/21 11:17;30/03/2021 11:17;28/03/2021 11:17;-22.19;-48.79;SP
306;34;2;12;Entregue;3/10/21 11:22;23/03/2021 11:22;26/03/2021 11:22;-7.28;-36.72;PB
307;66;1;13;Entregue;3/10/21 11:39;24/03/2021 11:39;28/03/2021 11:39;-18.1;-44.38;MG
308;19;2;10;Entregue;3/10/21 12:39;22/03/2021 12:39;26/03/2021 12:39;-22.19;-48.79;SP
309;64;2;38;Entregue;3/10/21 12:54;21/03/2021 12:54;30/03/2021 12:54;-22.19;-48.79;SP
310;33;3;4;Entregue;3/10/21 12:54;26/03/2021 12:54;30/03/2021 12:54;-22.25;-42.66;RJ
311;21;10;29;Entregue;3/10/21 13:57;29/03/2021 13:57;26/03/2021 13:57;-6.6;-42.28;PI
312;29;4;37;Entregue;3/10/21 14:02;21/03/2021 14:02;29/03/2021 14:02;-3.79;-52.48;PA
313;25;7;23;Entregue;3/10/21 14:20;29/03/2021 14:20;25/03/2021 14:20;-22.19;-48.79;SP
314;38;9;25;Entregue;3/10/21 15:01;24/03/2021 15:01;27/03/2021 15:01;-22.19;-48.79;SP
315;66;9;40;Entregue;3/10/21 15:20;20/03/2021 15:20;26/03/2021 15:20;-22.25;-42.66;RJ
316;13;6;16;Entregue;3/10/21 15:23;26/03/2021 15:23;25/03/2021 15:23;-22.19;-48.79;SP
317;5;5;27;Entregue;3/10/21 15:37;16/03/2021 15:37;30/03/2021 15:37;-5.42;-45.44;MA
318;33;3;34;Entregue;3/10/21 15:49;16/03/2021 15:49;25/03/2021 15:49;-22.19;-48.79;SP
319;28;9;24;Entregue;3/10/21 15:50;18/03/2021 15:50;30/03/2021 15:50;-22.25;-42.66;RJ
320;59;8;7;Entregue;3/10/21 16:00;24/03/2021 16:00;29/03/2021 16:00;-13.29;-41.71;BA
321;7;6;10;Entregue;3/10/21 16:00;19/03/2021 16:00;28/03/2021 16:00;-7.28;-36.72;PB
322;2;7;27;Entregue;3/10/21 16:39;22/03/2021 16:39;30/03/2021 16:39;-22.19;-48.79;SP
323;53;10;41;Entregue;3/10/21 16:55;30/03/2021 16:55;26/03/2021 16:55;-22.25;-42.66;RJ
324;46;9;23;Entregue;3/10/21 17:16;28/03/2021 17:16;29/03/2021 17:16;-5.81;-36.59;RN
325;48;8;39;Entregue;3/10/21 17:49;17/03/2021 17:49;26/03/2021 17:49;-22.19;-48.79;SP
326;65;4;39;Entregue;3/10/21 18:05;26/03/2021 18:05;30/03/2021 18:05;-6.6;-42.28;PI
327;60;2;26;Entregue;3/10/21 18:09;16/03/2021 18:09;26/03/2021 18:09;-22.19;-48.79;SP
328;24;7;13;Entregue;3/22/21 8:25;06/04/2021 08:25;09/04/2021 08:25;-18.1;-44.38;MG
329;16;6;8;Entregue;3/23/19 23:16;27/03/2019 23:16;08/04/2019 23:16;-18.1;-44.38;MG
330;37;8;26;Entregue;1/5/19 11:56;19/01/2019 11:56;22/01/2019 11:56;-22.25;-42.66;RJ
331;21;6;30;Entregue;1/5/19 12:01;08/01/2019 12:01;23/01/2019 12:01;-5.2;-39.53;CE
332;27;7;26;Entregue;1/5/19 12:06;21/01/2019 12:06;20/01/2019 12:06;-5.42;-45.44;MA
333;22;1;12;Entregue;1/5/19 12:09;19/01/2019 12:09;22/01/2019 12:09;-19.19;-40.34;ES
334;9;8;13;Entregue;1/5/19 12:11;10/01/2019 12:11;22/01/2019 12:11;-22.19;-48.79;SP
335;49;5;2;Entregue;1/5/19 12:14;17/01/2019 12:14;23/01/2019 12:14;-22.25;-42.66;RJ
336;50;1;6;Entregue;1/5/19 13:01;20/01/2019 13:01;25/01/2019 13:01;-22.19;-48.79;SP
337;43;6;42;Entregue;1/5/19 13:29;19/01/2019 13:29;23/01/2019 13:29;-6.6;-42.28;PI
338;6;2;19;Entregue;1/5/19 13:31;20/01/2019 13:31;24/01/2019 13:31;-3.47;-65.1;AM
339;44;5;28;Entregue;1/5/19 13:33;12/01/2019 13:33;23/01/2019 13:33;-9.62;-36.82;AL
340;14;2;26;Entregue;1/5/19 13:34;18/01/2019 13:34;22/01/2019 13:34;-5.42;-45.44;MA
341;62;3;38;Entregue;1/5/19 13:36;20/01/2019 13:36;25/01/2019 13:36;-30.17;-53.5;RS
342;35;4;35;Entregue;1/5/19 13:36;10/01/2019 13:36;21/01/2019 13:36;-20.51;-54.54;MS
343;35;9;4;Entregue;1/5/19 13:37;11/01/2019 13:37;25/01/2019 13:37;-22.25;-42.66;RJ
344;47;7;41;Entregue;1/5/19 13:43;08/01/2019 13:43;23/01/2019 13:43;-12.64;-55.42;MT
345;25;1;36;Entregue;1/5/19 13:48;09/01/2019 13:48;21/01/2019 13:48;-22.25;-42.66;RJ
346;56;5;40;Entregue;1/5/19 13:52;16/01/2019 13:52;25/01/2019 13:52;-8.77;-70.55;AC
347;23;1;7;Entregue;1/5/19 13:59;15/01/2019 13:59;20/01/2019 13:59;1.99;-61.33;RR
348;38;10;12;Entregue;1/5/19 14:18;10/01/2019 14:18;25/01/2019 14:18;-22.19;-48.79;SP
349;65;7;28;Entregue;1/5/19 14:22;19/01/2019 14:22;23/01/2019 14:22;-22.25;-42.66;RJ
350;31;3;27;Entregue;1/5/19 14:23;12/01/2019 14:23;24/01/2019 14:23;-9.46;-48.26;TO
351;8;9;19;Entregue;1/5/19 14:33;24/01/2019 14:33;22/01/2019 14:33;-3.79;-52.48;PA
352;8;7;10;Entregue;1/5/19 14:36;16/01/2019 14:36;21/01/2019 14:36;-18.1;-44.38;MG
353;40;2;27;Entregue;1/5/19 14:42;15/01/2019 14:42;22/01/2019 14:42;-8.38;-37.86;PE
354;56;3;22;Entregue;1/5/19 14:50;23/01/2019 14:50;25/01/2019 14:50;-9.62;-36.82;AL
355;60;7;6;Entregue;1/5/19 15:25;25/01/2019 15:25;22/01/2019 15:25;-8.38;-37.86;PE
356;35;3;11;Entregue;1/5/19 15:25;25/01/2019 15:25;20/01/2019 15:25;-22.19;-48.79;SP
357;47;8;37;Entregue;1/5/19 15:32;15/01/2019 15:32;24/01/2019 15:32;-22.25;-42.66;RJ
358;48;4;21;Entregue;1/5/19 15:37;15/01/2019 15:37;20/01/2019 15:37;-22.19;-48.79;SP
359;36;3;21;Entregue;1/5/19 16:05;13/01/2019 16:05;24/01/2019 16:05;-22.25;-42.66;RJ
360;37;1;40;Entregue;1/5/19 19:52;12/01/2019 19:52;25/01/2019 19:52;1.41;-51.77;AP
361;12;3;39;Entregue;1/5/19 22:52;18/01/2019 22:52;22/01/2019 22:52;-22.25;-42.66;RJ
362;20;7;5;Entregue;1/6/19 13:43;09/01/2019 13:43;24/01/2019 13:43;-5.81;-36.59;RN
363;34;5;31;Entregue;1/6/19 21:27;11/01/2019 21:27;23/01/2019 21:27;-22.25;-42.66;RJ
364;32;2;26;Entregue;1/6/19 21:30;25/01/2019 21:30;24/01/2019 21:30;-24.89;-51.55;PR
365;42;6;21;Entregue;1/6/19 23:31;19/01/2019 23:31;23/01/2019 23:31;-9.46;-48.26;TO
366;25;6;17;Entregue;1/7/19 0:34;22/01/2019 00:34;25/01/2019 00:34;1.99;-61.33;RR
367;15;5;30;Entregue;1/7/19 13:29;11/01/2019 13:29;27/01/2019 13:29;-5.42;-45.44;MA
368;56;7;33;Entregue;1/7/19 17:20;11/01/2019 17:20;25/01/2019 17:20;-22.25;-42.66;RJ
369;41;4;31;Entregue;1/7/19 20:45;13/01/2019 20:45;23/01/2019 20:45;-18.1;-44.38;MG
370;25;5;38;Entregue;1/8/19 9:35;18/01/2019 09:35;25/01/2019 09:35;-22.19;-48.79;SP
371;46;1;35;Entregue;1/8/19 9:35;27/01/2019 09:35;26/01/2019 09:35;-22.19;-48.79;SP
372;31;7;41;Entregue;1/8/19 19:27;21/01/2019 19:27;25/01/2019 19:27;-22.19;-48.79;SP
373;57;9;35;Entregue;1/8/19 19:27;19/01/2019 19:27;28/01/2019 19:27;-22.19;-48.79;SP
374;30;4;17;Entregue;1/8/19 20:25;22/01/2019 20:25;26/01/2019 20:25;1.41;-51.77;AP
375;34;2;25;Entregue;1/8/19 20:57;26/01/2019 20:57;28/01/2019 20:57;-13.29;-41.71;BA
376;13;4;31;Entregue;1/9/19 0:37;26/01/2019 00:37;27/01/2019 00:37;-22.19;-48.79;SP
377;62;9;15;Entregue;1/9/19 14:04;24/01/2019 14:04;28/01/2019 14:04;-22.19;-48.79;SP
378;29;5;31;Entregue;1/9/19 17:50;24/01/2019 17:50;27/01/2019 17:50;-5.81;-36.59;RN
379;24;1;16;Entregue;1/9/19 21:31;26/01/2019 21:31;28/01/2019 21:31;-22.25;-42.66;RJ
380;51;10;13;Entregue;1/9/19 21:40;23/01/2019 21:40;25/01/2019 21:40;-27.45;-50.95;SC
381;47;3;16;Entregue;1/10/19 13:58;19/01/2019 13:58;30/01/2019 13:58;-22.25;-42.66;RJ
382;17;4;33;Entregue;1/10/19 14:08;19/01/2019 14:08;26/01/2019 14:08;-15.98;-49.86;GO
383;45;1;25;Entregue;1/10/19 16:31;13/01/2019 16:31;29/01/2019 16:31;-22.25;-42.66;RJ
384;29;1;11;Entregue;1/10/19 17:18;23/01/2019 17:18;30/01/2019 17:18;-22.19;-48.79;SP
385;16;3;22;Entregue;1/10/19 19:43;30/01/2019 19:43;26/01/2019 19:43;-22.25;-42.66;RJ
386;53;6;42;Entregue;1/10/19 22:23;25/01/2019 22:23;28/01/2019 22:23;-22.25;-42.66;RJ
387;42;1;33;Entregue;1/11/19 0:13;15/01/2019 00:13;27/01/2019 00:13;-22.25;-42.66;RJ
388;24;7;10;Entregue;1/11/19 10:24;19/01/2019 10:24;26/01/2019 10:24;-22.19;-48.79;SP
389;31;4;20;Entregue;1/11/19 11:21;21/01/2019 11:21;29/01/2019 11:21;1.41;-51.77;AP
390;1;2;40;Entregue;1/11/19 11:34;16/01/2019 11:34;31/01/2019 11:34;-10.57;-37.45;SE
391;23;10;28;Entregue;1/11/19 12:49;23/01/2019 12:49;26/01/2019 12:49;-22.19;-48.79;SP
392;60;6;21;Entregue;1/11/19 15:18;27/01/2019 15:18;30/01/2019 15:18;-12.64;-55.42;MT
393;58;8;3;Entregue;1/11/19 15:56;31/01/2019 15:56;30/01/2019 15:56;-3.47;-65.1;AM
394;47;1;17;Entregue;1/11/19 18:32;28/01/2019 18:32;27/01/2019 18:32;-22.25;-42.66;RJ
395;47;9;10;Entregue;1/11/19 19:21;17/01/2019 19:21;29/01/2019 19:21;-22.25;-42.66;RJ
396;25;3;37;Entregue;1/11/19 20:12;28/01/2019 20:12;29/01/2019 20:12;-10.83;-63.34;RO
397;18;9;21;Entregue;1/11/19 22:36;27/01/2019 22:36;26/01/2019 22:36;-18.1;-44.38;MG
398;3;6;23;Entregue;1/11/19 23:32;21/01/2019 23:32;27/01/2019 23:32;-19.19;-40.34;ES
399;47;2;35;Entregue;1/12/19 0:06;26/01/2019 00:06;01/02/2019 00:06;-22.19;-48.79;SP
400;5;5;40;Entregue;1/12/19 9:45;22/01/2019 09:45;31/01/2019 09:45;-5.2;-39.53;CE
401;64;4;28;Entregue;1/12/19 12:01;24/01/2019 12:01;30/01/2019 12:01;-10.83;-63.34;RO
402;52;2;26;Entregue;1/12/19 12:46;20/01/2019 12:46;29/01/2019 12:46;-5.81;-36.59;RN
403;8;10;14;Entregue;1/12/19 13:11;24/01/2019 13:11;01/02/2019 13:11;-22.25;-42.66;RJ
404;2;6;5;Entregue;1/12/19 15:05;27/01/2019 15:05;30/01/2019 15:05;-8.77;-70.55;AC
405;21;6;41;Entregue;1/12/19 15:58;29/01/2019 15:58;27/01/2019 15:58;-3.79;-52.48;PA
406;66;2;17;Entregue;1/12/19 18:30;31/01/2019 18:30;28/01/2019 18:30;-8.77;-70.55;AC
407;38;3;39;Entregue;1/12/19 20:06;23/01/2019 20:06;30/01/2019 20:06;-10.83;-63.34;RO
408;56;9;37;Entregue;1/12/19 20:28;28/01/2019 20:28;27/01/2019 20:28;1.41;-51.77;AP
409;11;9;33;Entregue;1/12/19 22:24;23/01/2019 22:24;30/01/2019 22:24;-13.29;-41.71;BA
410;54;7;9;Entregue;1/12/19 23:11;28/01/2019 23:11;01/02/2019 23:11;-15.98;-49.86;GO
411;24;6;38;Entregue;1/12/19 23:42;24/01/2019 23:42;31/01/2019 23:42;-22.19;-48.79;SP
412;7;9;2;Entregue;1/13/19 0:14;02/02/2019 00:14;28/01/2019 00:14;-22.25;-42.66;RJ
413;21;8;6;Entregue;1/13/19 9:02;27/01/2019 09:02;02/02/2019 09:02;-30.17;-53.5;RS
414;46;4;4;Entregue;1/13/19 11:06;18/01/2019 11:06;29/01/2019 11:06;-22.25;-42.66;RJ
415;49;5;12;Entregue;1/13/19 11:06;16/01/2019 11:06;02/02/2019 11:06;-6.6;-42.28;PI
416;54;4;22;Entregue;1/13/19 15:11;24/01/2019 15:11;28/01/2019 15:11;-22.25;-42.66;RJ
417;19;3;37;Entregue;1/13/19 15:11;24/01/2019 15:11;31/01/2019 15:11;-15.83;-47.86;DF
418;33;7;30;Entregue;1/13/19 17:53;30/01/2019 17:53;28/01/2019 17:53;-5.2;-39.53;CE
419;42;4;15;Entregue;1/13/19 20:08;31/01/2019 20:08;29/01/2019 20:08;-8.77;-70.55;AC
420;13;4;13;Entregue;1/13/19 20:12;16/01/2019 20:12;30/01/2019 20:12;-22.19;-48.79;SP
421;57;7;19;Entregue;1/13/19 20:53;31/01/2019 20:53;28/01/2019 20:53;-10.83;-63.34;RO
422;64;9;26;Entregue;1/13/19 22:21;16/01/2019 22:21;28/01/2019 22:21;-22.19;-48.79;SP
423;36;8;35;Entregue;1/13/19 23:24;24/01/2019 23:24;28/01/2019 23:24;-19.19;-40.34;ES
424;53;6;18;Entregue;1/14/19 1:16;26/01/2019 01:16;30/01/2019 01:16;-22.25;-42.66;RJ
425;66;9;42;Entregue;1/14/19 8:33;25/01/2019 08:33;01/02/2019 08:33;-3.47;-65.1;AM
426;44;10;22;Entregue;1/14/19 12:17;03/02/2019 12:17;02/02/2019 12:17;-27.45;-50.95;SC
427;63;9;17;Entregue;1/14/19 14:20;25/01/2019 14:20;29/01/2019 14:20;-8.77;-70.55;AC
428;47;1;19;Entregue;1/14/19 15:11;03/02/2019 15:11;31/01/2019 15:11;-19.19;-40.34;ES
429;35;7;42;Entregue;1/14/19 15:41;21/01/2019 15:41;02/02/2019 15:41;-22.25;-42.66;RJ
430;60;2;19;Entregue;1/14/19 15:42;18/01/2019 15:42;03/02/2019 15:42;-15.98;-49.86;GO
431;48;4;9;Entregue;1/14/19 16:10;19/01/2019 16:10;02/02/2019 16:10;-20.51;-54.54;MS
432;63;4;10;Entregue;1/14/19 16:35;27/01/2019 16:35;02/02/2019 16:35;-3.47;-65.1;AM
433;46;3;30;Entregue;1/14/19 17:44;19/01/2019 17:44;03/02/2019 17:44;-20.51;-54.54;MS
434;52;3;30;Entregue;1/14/19 17:57;23/01/2019 17:57;30/01/2019 17:57;-22.19;-48.79;SP
435;47;8;4;Entregue;1/14/19 17:59;03/02/2019 17:59;29/01/2019 17:59;-10.83;-63.34;RO
436;48;3;40;Entregue;1/14/19 18:27;21/01/2019 18:27;02/02/2019 18:27;-22.25;-42.66;RJ
437;20;5;29;Entregue;1/14/19 21:28;22/01/2019 21:28;01/02/2019 21:28;-5.81;-36.59;RN
438;45;6;37;Entregue;1/14/19 21:56;23/01/2019 21:56;29/01/2019 21:56;-22.19;-48.79;SP
439;58;10;27;Entregue;1/14/19 22:17;30/01/2019 22:17;02/02/2019 22:17;-22.19;-48.79;SP
440;10;10;3;Entregue;1/14/19 23:05;21/01/2019 23:05;03/02/2019 23:05;-22.25;-42.66;RJ
441;12;9;19;Entregue;1/14/19 23:05;18/01/2019 23:05;03/02/2019 23:05;-18.1;-44.38;MG
442;36;9;34;Entregue;1/15/19 0:01;01/02/2019 00:01;02/02/2019 00:01;-18.1;-44.38;MG
443;11;4;13;Entregue;1/15/19 10:14;30/01/2019 10:14;31/01/2019 10:14;-8.77;-70.55;AC
444;60;9;12;Entregue;1/15/19 12:37;20/01/2019 12:37;01/02/2019 12:37;-22.25;-42.66;RJ
445;39;8;31;Entregue;1/15/19 12:41;01/02/2019 12:41;30/01/2019 12:41;1.41;-51.77;AP
446;57;4;27;Entregue;1/15/19 14:15;27/01/2019 14:15;31/01/2019 14:15;1.41;-51.77;AP
447;30;3;21;Entregue;1/15/19 14:35;31/01/2019 14:35;31/01/2019 14:35;-5.42;-45.44;MA
448;28;9;35;Entregue;1/15/19 15:52;03/02/2019 15:52;03/02/2019 15:52;-18.1;-44.38;MG
449;66;9;17;Entregue;1/15/19 17:55;18/01/2019 17:55;30/01/2019 17:55;-22.25;-42.66;RJ
450;34;5;20;Entregue;1/15/19 17:58;18/01/2019 17:58;31/01/2019 17:58;-10.57;-37.45;SE
451;40;2;10;Entregue;1/15/19 17:58;19/01/2019 17:58;31/01/2019 17:58;-22.19;-48.79;SP
452;36;1;24;Entregue;1/15/19 18:57;18/01/2019 18:57;02/02/2019 18:57;-22.25;-42.66;RJ
453;37;5;32;Entregue;1/15/19 21:46;01/02/2019 21:46;02/02/2019 21:46;-22.19;-48.79;SP
454;60;8;41;Entregue;1/15/19 23:17;19/01/2019 23:17;03/02/2019 23:17;-22.19;-48.79;SP
455;17;4;31;Entregue;1/15/19 23:25;25/01/2019 23:25;03/02/2019 23:25;-12.64;-55.42;MT
456;65;5;15;Entregue;1/16/19 0:05;29/01/2019 00:05;05/02/2019 00:05;-19.19;-40.34;ES
457;49;7;30;Entregue;1/16/19 9:56;23/01/2019 09:56;04/02/2019 09:56;-22.25;-42.66;RJ
458;50;3;42;Entregue;1/16/19 13:01;31/01/2019 13:01;05/02/2019 13:01;-22.25;-42.66;RJ
459;39;2;4;Entregue;1/16/19 13:17;31/01/2019 13:17;05/02/2019 13:17;-24.89;-51.55;PR
460;61;8;32;Entregue;1/16/19 13:17;05/02/2019 13:17;31/01/2019 13:17;-22.25;-42.66;RJ
461;59;8;19;Entregue;1/16/19 13:21;04/02/2019 13:21;31/01/2019 13:21;-24.89;-51.55;PR
462;42;2;42;Entregue;1/16/19 14:04;28/01/2019 14:04;01/02/2019 14:04;-22.19;-48.79;SP
463;36;7;20;Entregue;1/16/19 14:24;23/01/2019 14:24;04/02/2019 14:24;-22.19;-48.79;SP
464;59;8;23;Entregue;1/16/19 16:24;04/02/2019 16:24;31/01/2019 16:24;-22.19;-48.79;SP
465;2;4;20;Entregue;1/16/19 16:41;22/01/2019 16:41;05/02/2019 16:41;-22.19;-48.79;SP
466;24;8;16;Entregue;1/16/19 18:36;28/01/2019 18:36;04/02/2019 18:36;-22.25;-42.66;RJ
467;14;10;21;Entregue;1/16/19 19:04;22/01/2019 19:04;03/02/2019 19:04;-19.19;-40.34;ES
468;49;6;5;Entregue;1/16/19 19:24;24/01/2019 19:24;31/01/2019 19:24;-22.19;-48.79;SP
469;43;1;24;Entregue;1/16/19 21:08;26/01/2019 21:08;31/01/2019 21:08;-9.62;-36.82;AL
470;35;1;9;Entregue;1/16/19 21:18;31/01/2019 21:18;01/02/2019 21:18;-22.19;-48.79;SP
471;55;5;38;Entregue;1/16/19 21:55;23/01/2019 21:55;31/01/2019 21:55;-22.19;-48.79;SP
472;39;9;17;Entregue;1/16/19 22:58;25/01/2019 22:58;05/02/2019 22:58;-22.19;-48.79;SP
473;29;6;37;Entregue;1/16/19 23:03;22/01/2019 23:03;03/02/2019 23:03;-22.19;-48.79;SP
474;25;3;37;Entregue;1/16/19 23:25;23/01/2019 23:25;03/02/2019 23:25;-5.42;-45.44;MA
475;36;1;37;Entregue;1/17/19 0:16;31/01/2019 00:16;06/02/2019 00:16;-22.25;-42.66;RJ
476;31;5;30;Entregue;1/17/19 9:15;01/02/2019 09:15;03/02/2019 09:15;-9.46;-48.26;TO
477;61;7;30;Entregue;1/17/19 9:15;01/02/2019 09:15;01/02/2019 09:15;-22.25;-42.66;RJ
